time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.19852,495.54703,495.51376,495.90842,0
0.06,-2.553648890170276e-05,1.2784916320401305e-07,0.008599561048600978,0.00011224563806688792,0.007904095397277544,0.0,-0.001661174927084866,1.1849564003166339e-05,0.2866221544486486,-0.06074689727710803,0.0005690943922274427,4.775751274511249,0.005372089234860175,0.1658746023305018,0.0,482.97504,495.41818,495.47284,495.74133,2.571524038394084
0.12000000000000001,-0.0004066277767541892,5.430117274350758e-06,0.034369147566021455,0.000509897899470424,0.02581263807098999,0.0,-0.013145278780955755,0.00021162972463367472,0.5722367935471395,-0.2729585317855019,0.005141229913413175,4.755217568601674,0.009027203620588392,0.3323946338262492,0.0,483.6269,496.23254,496.41125,496.51984,2.5719517965957963
0.18,-0.001997124296091501,3.4192370302522885e-05,0.07732438515927101,0.0010815339855625439,0.05380085519689093,0.0,-0.0432805837784004,0.0008191442631836433,0.8593146064195525,-0.6327776593540773,0.0128495119075428,4.773331752411592,0.010509112087676293,0.5000387205888557,0.0,485.4284,498.65286,499.02667,498.96637,2.5727397406850585
0.23999999999999996,-0.006194386497002345,0.00011501805396357093,0.13767622788294484,0.0016957080335560093,0.09238986055264942,0.0,-0.1014238568744214,0.0019555566410171007,1.1518443131499922,-1.1516447540713957,0.021943541972504255,4.853440301068157,0.009684810802794284,0.6746687895891825,0.0,489.49515,504.0633,504.63156,504.43735,2.573880227362863
0.3,-0.015006304686003401,0.0002807319088106782,0.21598714618587095,0.002224232271467841,0.14283705047909567,0.0,-0.1987030425452081,0.0036398396794599863,1.45747073883098,-1.8641501156454532,0.030707286527401182,5.053277640568873,0.0069963150498855865,0.866266846681846,0.0,492.88177,508.78342,509.5165,509.14667,2.5753667784500274
0.36000000000000004,-0.0311300400543693,0.0005613616651727559,0.3128532604177087,0.0025450616646320867,0.20613564748577584,0.0,-0.34685741447151486,0.005759958729624861,1.7695976293271527,-2.776155324854114,0.03694731464588189,5.132751639026547,0.0018258689894772979,1.0734678403475881,0.0,496.7799,514.12354,514.9986,514.41766,2.5771918879532865
0.4200000000000001,-0.05801250511496878,0.0009765671920876006,0.4285481478982722,0.0025016671883344443,0.2833567454683763,0.0,-0.559130571897792,0.008077872874724492,2.083955936458216,-3.912383928719152,0.03839920118642736,5.1263383163686544,-0.0063835785903913434,1.296827396236548,0.0,501.66183,520.8049,521.8574,521.03516,2.5793359519370025
0.48000000000000015,-0.09995078474529955,0.001527119113274474,0.5630712044120283,0.0019062907291385045,0.3759744854120983,0.0,-0.8506190419759012,0.010199326221315948,2.3955156792875565,-5.303719624227349,0.032366754854294355,5.015304165067487,-0.01815684561778673,1.5404777774029421,0.0,507.06573,528.3726,529.6216,528.5167,2.581766589183408
0.5400000000000001,-0.16217559838883444,0.0021847287045817206,0.7159386354328036,0.0005388185540287083,0.48575987686428324,0.0,-1.2372357637290952,0.011551994086159149,2.693019411216561,-6.959414336898853,0.01597112570681714,4.689042044272714,-0.034204997301681646,1.808225850330311,0.0,513.3752,537.2247,538.7069,537.2564,2.5844354937781677
