time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.89716,528.2101,526.4049,532.0458,0
0.06,-1.2319610980958493e-05,8.176420449559647e-06,0.012844742904690261,0.0027589541802992557,0.00014772980869182106,0.0,-0.0006243286149138739,0.0005646303730479972,0.4280976302341988,-0.016025618666144315,0.021906226854700672,7.132360270017318,0.08196061844799911,-0.1270010271306649,0.0,536.9198,528.2234,526.3462,532.1222,2.5715712247472196
0.12000000000000001,-2.3580535898017932e-05,0.0001624008756617409,0.05135309242999169,0.010523966068371138,6.275854819053308,0.0,0.0011823692647943416,0.005617591963300727,0.8552879760312347,0.06750310465324562,0.12483666837642637,7.110994195825075,0.1657604044645072,-0.2538238632386914,0.0,861.4401,847.5414,842.0751,855.01227,2.572212252645768
0.18,0.0006056016518121679,0.0017036081684260098,0.16331926094793695,0.04154032399120311,6.271664948373687,0.0,0.02011139500570986,0.056531765587757375,2.873959789963353,0.34339428971664665,1.2665934273684432,33.525235940618735,0.4662750569509718,-0.5782411143932334,0.0,862.1081,848.27686,842.7792,855.7251,2.573925267661396
0.23999999999999996,0.0029769817157592267,0.008949049005555607,0.395635976687667,0.09027075058327139,6.247503186416873,0.0,0.0667974279386947,0.2021091330541788,4.862611338387572,1.088055438398675,3.0807314831689485,32.85981930868957,0.7640535254712588,-0.8969801518553598,0.0,862.27484,848.5412,843.00397,855.96857,2.5779902030640196
0.3,0.01024677889716935,0.028791038867191913,0.745470144896822,0.15628664822555294,6.203429380139408,0.0,0.19034415382259917,0.48164780386230766,6.78595515840046,2.6279372792918774,5.506666723815097,31.57229153371847,1.05683658266256,-1.2065457789712395,0.0,863.1935,849.61383,844.0332,857.0087,2.584479088622027
0.36000000000000004,0.028378409466473353,0.07024040835192759,1.2079109800830403,0.2390569294629037,6.139757558983277,0.0,0.4347968049001005,0.925935647641686,8.609909748373749,4.863044756453081,8.382591959746858,29.679409618484385,1.342556816538472,-1.5035947041523932,0.0,863.75665,850.34863,844.7235,857.7341,2.593186627201977
0.4200000000000001,0.0657351520216032,0.14375297378858393,1.7756165654871088,0.33800223940848806,6.057108301948258,0.0,0.8357339005374295,1.5517426716517122,10.287976058772033,7.6388141421328655,11.452332226481072,26.992434933944345,1.6196935255829497,-1.7856487556589018,0.0,864.7846,851.55963,845.90814,858.93445,2.6038228642766463
0.48000000000000015,0.1325584238849971,0.26034660829695583,2.4385374162995066,0.4524130896957015,5.956347523546693,0.0,1.4202250689101408,2.3607348404325763,11.777161675841922,10.815886624489279,14.453567421677446,23.59883815254218,1.886252248121657,-2.051099966978354,0.0,866.14233,853.20715,847.55536,860.51996,2.6160153092570555
0.5400000000000001,0.24048346936222112,0.43062536892925896,3.1841238713801228,0.581370268400744,5.8383520215200235,0.0,2.2081180896861032,3.3373838389567902,13.037961190481674,14.291628235933613,17.097729806830845,19.587959398753025,2.139180030146086,-2.2965241606152897,0.0,867.549,854.9352,849.31793,862.13666,2.629323812158854
