time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.3006,622.72345,617.81506,621.4197,0
0.06,-5.462727287275923e-05,6.8102906936821815e-06,0.02452385773726137,0.0018532972544011983,0.003513498929629044,0.0,-0.0030056113431676293,0.0004851865181998474,0.8172501099784072,-0.08885266855567411,0.019363262130783102,13.611680368971284,0.06132384653807724,-0.21713078995652685,0.0,635.48157,622.9231,617.96155,621.63727,2.5717008620121367
0.12000000000000001,-0.00033547911571400605,0.0001496841714417389,0.09802393942146084,0.007433840610063136,6.2771149687203405,0.0,-0.0048163338484832835,0.005304790560545662,1.6319629740203774,0.03320786861573225,0.1204621424025911,13.547710039541755,0.12381306936054781,-0.4330357486974778,0.0,884.86096,879.5205,876.3879,878.90686,2.5729237979325688
0.18,0.00024821588257116793,0.001215367212453982,0.26167098576954656,0.016683481840999548,6.251264812924326,0.0,0.034306773275361906,0.03372258450429099,3.818201286332862,1.034310760453159,0.6078976578242142,36.25039132594951,0.18431084667647066,-0.5596172204050043,0.0,898.50604,897.6053,897.0223,897.4911,2.575649924350178
0.23999999999999996,0.005566192497126937,0.0048403109638980035,0.5586049311671623,0.027986868997365022,6.217377054816081,0.0,0.15674397463011952,0.09161937129258718,6.069856782856789,2.5568056633998246,1.1340264660747343,37.15250798099485,0.1954941880351182,-0.5778705444352377,0.0,898.39905,897.47437,896.8749,897.3574,2.581006472270953
0.3,0.020984266102024165,0.012845806933251411,0.9883171246682305,0.039968022114009294,6.182389687972506,0.0,0.3703910020485601,0.17962850064360034,8.239715784137724,4.054121944613175,1.6313583504100688,35.624479469118015,0.2069612090148984,-0.5964375321023601,0.0,898.4545,897.5251,896.9177,897.407,2.5891191914020175
0.36000000000000004,0.051830577641043145,0.027006342402097316,1.54508556840303,0.05263980690585157,6.14629056635013,0.0,0.6700489351308516,0.2965306893619687,10.301336435688802,5.450526216382975,2.1029973700248963,33.6823352113703,0.2185369697149192,-0.6148387731452315,0.0,898.33026,897.40405,896.79376,897.28595,2.599832984274367
0.4200000000000001,0.10304165156178888,0.048992710125880475,2.2216877585246437,0.06600637633222206,6.109092547933198,0.0,1.0479328595088138,0.44010893403119,12.231314019668957,6.705618800795357,2.5331019291403374,31.382935198551095,0.23012207709053598,-0.6328673368638515,0.0,898.4166,897.4942,896.88055,897.3762,2.612945325220929
0.48000000000000015,0.17904164071307024,0.08032409001164663,3.0097519233496044,0.08006859676209555,6.070818193969707,0.0,1.494865750151632,0.6075651640535628,14.014793581734379,7.80061975009139,2.913456461629401,28.87043405400096,0.2417293185630294,-0.6505125218455762,0.0,898.4481,897.5607,896.9625,897.44507,2.6282312982139375
0.5400000000000001,0.2836655449895564,0.12233475160378403,3.900156256181962,0.09481798130767682,6.031501667418414,0.0,2.0004936261781197,0.7955707066252065,15.641636600014165,8.719908149353413,3.23658993654512,26.223589888392862,0.2529469005745113,-0.6670055864150879,0.0,898.51874,897.68964,897.125,897.58185,2.6454537591528005
0.6000000000000002,0.4201198133808011,0.17615332006763054,4.883370308967982,0.1102239103699949,5.991220923921098,0.0,2.55431425955908,1.0006338279377263,17.1082829159683,9.464582364908702,3.5010776771496652,23.549017366988004,0.26346578558353023,-0.6817900495016387,0.0,898.4998,897.74115,897.223,897.6468,2.6643712231041747
0.6600000000000003,0.5909813607704156,0.24269597446524216,5.949788431467233,0.12624040918791568,5.950083812926501,0.0,3.1459277948260467,1.2191973387864297,18.4156800436712,10.03941223555942,3.7070469467462694,20.91779050542008,0.2731049457768908,-0.6945899489289337,0.0,898.5598,897.8809,897.42,897.7994,2.684745617305048
0.7200000000000003,0.7982355375157343,0.32267478378385583,7.090031394354914,0.14280868916929634,5.908213975221862,0.0,3.766084314659835,1.4480432486846624,19.570260680766197,10.466100324573667,3.8611982221385643,18.41501772150832,0.2815910764233881,-0.7052087262528942,0.0,898.96313,898.3633,897.95856,898.29333,2.7063484811757603
0.7800000000000004,1.0433672840187376,0.41662664916694264,8.295254667883215,0.15986006891530558,5.865742845719305,0.0,4.407393467391978,1.6845681791327587,20.583223717585458,10.777091534237629,3.9744213658411263,16.112945761476144,0.28892687843668585,-0.7137058606701419,0.0,899.0044,898.48724,898.13995,898.4306,2.7289668499063824
