time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.8321,450.4444,450.84613,450.57147,0
0.06,7.949812375577455e-08,-4.755579838949386e-08,0.004347499752652218,6.283119251263393,6.282890760002978,0.0,1.5977191375727412e-05,-5.069445252656658e-06,0.14490853848938995,0.0009995440437901193,-0.00026131889797551466,2.4147997944939537,-0.003399276292258577,-0.01719043342011043,0.0,538.08075,406.8874,465.79926,432.11145,0.45033814099121283
0.12000000000000001,-0.0020152774544887194,0.00011079265840174598,0.0183940179124823,0.020112516185402107,0.4433414858328897,0.0,-0.1195217303599989,0.006363378299866004,0.31511832089773884,-3.9207372986879276,0.19892002539143802,2.4830141411646176,-0.4182709862504065,-1.7118915718765195,0.0,456.68045,448.03998,451.67416,449.9051,0.45190397236295843
0.18,-0.018267101437402417,0.0008021080929625238,0.03973474558794392,6.277872557106433,0.34002372917773815,0.0,-0.4119334407339956,0.01421245988290218,0.4006495106046442,-4.486576993476445,0.037537455817512826,1.5889088098663722,-0.437875925172362,-1.77935962393443,0.0,492.78696,434.8769,453.62717,440.8513,0.4542922144039119
0.23999999999999996,-0.05036958825950521,0.0014516248021224437,0.0673507496086844,6.252457610843294,0.29730791499532305,0.0,-0.6545296081436286,0.004916530116111454,0.5209870013033603,-3.8965864558850805,-0.251695268147823,2.0502715190558485,-0.5916737143489038,-2.4628641335211743,0.0,546.2759,412.5671,457.2581,428.9002,0.4568477172681603
0.3,-0.09771177962825742,0.0010099747769178455,0.10269511197947884,6.229249152577861,0.562640586427956,0.0,-0.9545596359012163,-0.021219624033028912,0.6438467264689507,-6.118159371253806,-0.4983213299695408,1.5448105872303612,-0.9300927528785027,-4.099082429021003,0.0,544.99335,412.51004,457.68918,429.06613,0.459871170057859
0.36000000000000004,-0.16780481724618007,-0.001436750482584665,0.14292767652995872,6.1853244511248775,0.6412128330247837,0.0,-1.3919281537107262,-0.06365147407379956,0.689703623041331,-7.62977163937697,-0.835812499858891,0.5029032437917691,-1.2641838864238184,-5.556616570440987,0.0,543.90784,412.25427,457.94144,429.16342,0.4629517120918011
0.4200000000000001,-0.264950667529196,-0.007279768199031288,0.1851549382833481,6.12057056380603,0.5421773345773264,0.0,-1.8395230718920985,-0.1372831788968942,0.7216029260518898,-7.174982678078232,-1.466127817117471,0.6921780382674637,-1.5896849008073868,-6.804944131105767,0.0,543.4077,412.2207,457.95483,429.15698,0.4650398785934372
0.48000000000000015,-0.3864566615227645,-0.01907649406484942,0.23058976384492738,6.0351678564103715,0.29127998452652015,0.0,-2.187876369677048,-0.2662884981650394,0.8027880298566721,-4.9168354846815205,-2.5469821961931975,1.7263332661808135,-1.9023383861883012,-7.839803515327464,0.0,543.3912,412.2884,457.7263,429.00684,0.4661088138605124
0.5400000000000001,-0.5230762073876732,-0.04095393872347785,0.28267015699491094,5.929678306342726,6.203524900263821,0.0,-2.3271013874666746,-0.47604365883971617,0.9374523481364162,-0.8260465677543279,-3.987052344022179,2.376301152095488,-2.1987920030492156,-8.676128833579407,0.0,541.47253,409.6105,462.8783,427.87027,0.4667722761864311
0.6000000000000002,-0.6592419574501548,-0.07783507486054536,0.34247363910398715,5.811713923156914,5.742203666665361,0.0,-2.161898326867355,-0.7609131804636343,1.0413681897266036,4.633417057680856,-5.011884301082487,1.1321546298068177,-2.555344787237634,-9.33734415378292,0.0,558.7815,394.46747,467.3664,428.05518,0.46776192521241033
0.6600000000000003,-0.7756210561564145,-0.13260099048616736,0.40424175719397015,5.675485503592039,5.29960119515861,0.0,-1.6790486530753976,-1.0598546306038237,0.9850933988734777,9.48499556355457,-4.764727820840286,-2.2011769753439268,-2.9422219579978015,-10.24086483334554,0.0,554.0592,396.72742,466.6117,428.38092,0.3904109550611129
0.7200000000000003,-0.8559372580279249,-0.20263721598859916,0.45455909976226416,5.511736116792417,4.7315808947523585,0.0,-0.9728825311061651,-1.244085613486777,0.6410699018815805,12.65544931911605,-1.8640326818696593,-7.6648629615439985,-3.286840225030552,-10.834330553461088,0.0,548.58014,399.42468,465.66132,429.01016,0.3386179957416929
0.7800000000000004,-0.8914281467145999,-0.2756340879186537,0.47396042530168286,5.323155408109891,4.09341410467311,0.0,-0.2236823271979451,-1.1340011044372618,-0.03924354053111398,11.884054108823667,3.93144477439704,-12.97272166711087,-3.5835866315626643,-11.171687251330292,0.0,542.41907,402.67825,464.50888,429.95172,0.32835874193536774
0.8400000000000004,-0.8879772926260622,-0.33065018545753083,0.44565874646993375,5.1131307991770285,3.423196324138381,0.0,0.28228893104100156,-0.6476434930037894,-0.9156182425843169,6.243791798281732,10.015681833660356,-14.952756360834742,-3.828370073248026,-11.302916671809937,0.0,535.97974,406.3385,463.14014,431.12732,0.3268862246881084
0.9000000000000005,-0.867480805529172,-0.34847525752080005,0.3651188995495094,4.885595527922973,2.745724332261501,0.0,0.3245133010850355,0.0654779872999375,-1.7470696477873984,-2.167388887844465,12.22382376052929,-12.98876462487405,-4.0191610761954895,-11.275857361483872,0.0,529.73596,410.3188,461.67242,432.4503,0.3357401100047646
0.9600000000000005,-0.8592762582293554,-0.3250639345214124,0.23986203863920902,4.644800162246302,2.075627424116746,0.0,-0.1124788237481355,0.6735332988099841,-2.4032348751328088,-9.52476139961958,8.483994176569748,-10.034669064958527,-4.157359773760199,-11.133429434072202,0.0,524.1017,414.40027,460.05643,433.59314,0.35351709588597924
1.0200000000000005,-0.8869955643383471,-0.27619452253397,0.07851876807448363,4.394872445769483,1.420404473626153,0.0,-0.8321257707515695,0.885143232463561,-2.9784668808645467,-12.66916603249613,0.8721710272551789,-9.798222396359803,-4.248149303360999,-10.913913716820835,0.0,519.3759,418.1065,458.52606,434.56,0.3772143423947636
