time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,x_accel,y_accel,z_accel,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.76352,542.69714,390.72787,533.73193,0
0.06,-0.0025417087057315484,0.0023500530412835048,0.005818652974623162,0.5804380808931722,0.6018719263770445,0.0,-0.1528934896540638,0.13917773065263173,0.1688116426570326,-5.112739959725913,4.563197195738619,1.7102065083858018,1.8069193245753632,1.8410407669531366,0.0,344.45148,620.174,320.92813,617.8614,1.0126261163695867
0.12000000000000001,-0.03137394053492814,0.018031850093190322,0.009761785678627418,3.032497791579015,2.845471909396217,0.0,-0.8655085285173714,0.21348469616642368,-0.11080008166921378,-12.705774894644982,-6.043570558422789,-5.08319064877503,5.495296692632008,5.357139702068182,0.0,168.21648,835.9473,89.018166,836.8218,0.9998344172039091
0.18,-0.09625435903013958,0.03497686725888901,0.007651376679672278,2.9792898928150358,2.093886647136527,0.0,-0.9366641376662059,0.33929423310344897,-0.17264025419940543,20.75897061587395,-3.1503869768992327,-5.27546227148748,13.965022177837884,13.582712238083815,0.0,63.743507,890.2087,14.970054,891.20135,0.9862331126919892
0.23999999999999996,-0.17232792966864113,0.06719036201736092,0.004655498991578744,0.08558712372288824,5.649669202885921,0.0,-1.3033042614860952,0.9961428576945257,0.1290097861145416,1.4953945677419593,17.696206961387837,6.1940920886577855,21.119991708646864,20.817474583624758,0.0,50.900555,892.43665,12.951852,892.5047,0.980560128487401
0.3,-0.25225535303372504,0.13350221822272276,0.016699935664866064,4.25902032026168,3.691991158502626,0.0,-1.7080359315889027,1.215143457752037,0.29199604284824543,-11.868188496553781,1.6981028153980278,10.921297876969646,25.16160652947198,24.979447600320416,0.0,123.07769,863.06433,59.848164,863.80054,0.9907940236597657
0.36000000000000004,-0.3256767990434737,0.22771560280177258,0.02476215637312161,6.124218399139362,5.52643948548727,0.0,-0.605853733673684,1.6453631973912413,-0.08337209762844199,21.964049866930598,-3.655054331112702,-5.872044345459706,26.525053470688967,26.303063583728203,0.0,37.19923,896.39307,7.0064197,896.6386,0.9595258685637056
0.4200000000000001,-0.3472284102765333,0.334412513393814,0.03367716103707721,1.7435872640278092,1.1836396395636388,0.0,-0.5094352354308842,2.193379477205039,0.26021280838360267,-13.17964858918156,18.32466280201474,-1.496965097341927,27.792668866929816,27.676573292565003,0.0,287.08994,831.29584,71.73085,801.84973,0.959797858926484
0.48000000000000015,-0.4117305549698205,0.47065259328324244,0.03743056395682243,3.6431355261522214,3.1855179406043703,0.0,-1.5266225409193976,2.2251220084583068,0.12489831982173459,-11.185523047951651,-1.3583865478969575,8.32819511008778,26.572292142672016,26.210973815930384,0.0,136.55925,854.32574,68.68138,854.85077,0.9265925530535433
0.5400000000000001,-0.4907900780543436,0.6263963258316733,0.05218451033818754,5.276540608686727,4.804524675125897,0.0,-0.8528765752400653,2.9485145596669184,0.1049101708533417,20.21908334868982,9.417030111693498,-10.01433602543684,26.98241771940504,26.66327449382677,0.0,50.402023,892.8329,13.824814,893.06964,0.9251426636015028
